<class '__main__.ConfigModel'>
----------------------
id,name,timestamp,value,host,tag,uuid,index,DeviceID,Caption
"55b3083e6f829d1b18a9ce95","cpu_CurrentClockSpeed","2015-07-25 11:53:34","1600.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b3083e6f829d1b18a9ce96","mem_Free","2015-07-25 11:53:34","5544.19140625","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b3083e6f829d1b18a9ce97","disk_FreeSpace","2015-07-25 11:53:34","56.42","viktor-laptop","","30f9eda56de6","C:","0",""
"55b3083e6f829d1b18a9ce98","disk_FreeSpace","2015-07-25 11:53:34","84.24","viktor-laptop","","30f9eda56de6","E:","1",""
"55b3083e6f829d1b18a9ce99","disk_FreeSpace","2015-07-25 11:53:34","50.05","viktor-laptop","","30f9eda56de6","F:","2",""
"55b3083e6f829d1b18a9ce9a","disk_FreeSpace","2015-07-25 11:53:34","56.89","viktor-laptop","","30f9eda56de6","G:","3",""
"55b3083e6f829d1b18a9ce9b","disk_Used","2015-07-25 11:53:34","85.82","viktor-laptop","","30f9eda56de6","C:","0",""
"55b3083e6f829d1b18a9ce9c","disk_Used","2015-07-25 11:53:34","15.76","viktor-laptop","","30f9eda56de6","E:","1",""
"55b3083e6f829d1b18a9ce9d","disk_Used","2015-07-25 11:53:34","89.95","viktor-laptop","","30f9eda56de6","F:","2",""
"55b3083e6f829d1b18a9ce9e","disk_Used","2015-07-25 11:53:34","3.66","viktor-laptop","","30f9eda56de6","G:","3",""
"55b3083f6f829d1b18a9ce9f","disk_io_stat_read","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","_Total"
"55b3083f6f829d1b18a9cea0","disk_io_stat_read","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b3083f6f829d1b18a9cea1","disk_io_stat_read","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b3083f6f829d1b18a9cea2","disk_io_stat_read","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b3083f6f829d1b18a9cea3","disk_io_stat_read","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","G:"
"55b3083f6f829d1b18a9cea4","disk_io_stat_read","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b3083f6f829d1b18a9cea5","disk_io_stat_read","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b3083f6f829d1b18a9cea6","disk_io_stat_write","2015-07-25 11:53:35","31.8642578125","viktor-laptop","","30f9eda56de6","","","_Total"
"55b3083f6f829d1b18a9cea7","disk_io_stat_write","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b3083f6f829d1b18a9cea8","disk_io_stat_write","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b3083f6f829d1b18a9cea9","disk_io_stat_write","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b3083f6f829d1b18a9ceaa","disk_io_stat_write","2015-07-25 11:53:35","31.8642578125","viktor-laptop","","30f9eda56de6","","","G:"
"55b3083f6f829d1b18a9ceab","disk_io_stat_write","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b3083f6f829d1b18a9ceac","disk_io_stat_write","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b3083f6f829d1b18a9cead","net_bytes_in","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3083f6f829d1b18a9ceae","net_bytes_in","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3083f6f829d1b18a9ceaf","net_bytes_in","2015-07-25 11:53:35","0.188821759416","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3083f6f829d1b18a9ceb0","net_bytes_in","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3083f6f829d1b18a9ceb1","net_bytes_in","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3083f6f829d1b18a9ceb2","net_bytes_out","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3083f6f829d1b18a9ceb3","net_bytes_out","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3083f6f829d1b18a9ceb4","net_bytes_out","2015-07-25 11:53:35","3.13241811603","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3083f6f829d1b18a9ceb5","net_bytes_out","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3083f6f829d1b18a9ceb6","net_bytes_out","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3083f6f829d1b18a9ceb7","net_bytes_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3083f6f829d1b18a9ceb8","net_bytes_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3083f6f829d1b18a9ceb9","net_bytes_in_cur","2015-07-25 11:53:35","1407140.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3083f6f829d1b18a9ceba","net_bytes_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3083f6f829d1b18a9cebb","net_bytes_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3083f6f829d1b18a9cebc","net_bytes_out_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3083f6f829d1b18a9cebd","net_bytes_out_cur","2015-07-25 11:53:35","312.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3083f6f829d1b18a9cebe","net_bytes_out_cur","2015-07-25 11:53:35","511709.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3083f6f829d1b18a9cebf","net_bytes_out_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3083f6f829d1b18a9cec0","net_bytes_out_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3083f6f829d1b18a9cec1","net_pkts_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3083f6f829d1b18a9cec2","net_pkts_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3083f6f829d1b18a9cec3","net_pkts_in_cur","2015-07-25 11:53:35","2437.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3083f6f829d1b18a9cec4","net_pkts_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3083f6f829d1b18a9cec5","net_pkts_in_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3083f6f829d1b18a9cec6","net_pkts_out_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3083f6f829d1b18a9cec7","net_pkts_out_cur","2015-07-25 11:53:35","312.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3083f6f829d1b18a9cec8","net_pkts_out_cur","2015-07-25 11:53:35","4676.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3083f6f829d1b18a9cec9","net_pkts_out_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3083f6f829d1b18a9ceca","net_pkts_out_cur","2015-07-25 11:53:35","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308426f829d1b18a9cecb","cpu_LoadPercentage","2015-07-25 11:53:38","5.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308426f829d1b18a9cecc","cpu_CurrentClockSpeed","2015-07-25 11:53:38","759.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308426f829d1b18a9cecd","mem_Free","2015-07-25 11:53:38","5624.79296875","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308426f829d1b18a9cece","disk_FreeSpace","2015-07-25 11:53:38","56.42","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308426f829d1b18a9cecf","disk_FreeSpace","2015-07-25 11:53:38","84.24","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308426f829d1b18a9ced0","disk_FreeSpace","2015-07-25 11:53:38","50.05","viktor-laptop","","30f9eda56de6","F:","2",""
"55b308426f829d1b18a9ced1","disk_FreeSpace","2015-07-25 11:53:38","56.89","viktor-laptop","","30f9eda56de6","G:","3",""
"55b308436f829d1b18a9ced2","disk_Used","2015-07-25 11:53:38","85.82","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308436f829d1b18a9ced3","disk_Used","2015-07-25 11:53:39","15.76","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308436f829d1b18a9ced4","disk_Used","2015-07-25 11:53:39","89.95","viktor-laptop","","30f9eda56de6","F:","2",""
"55b308436f829d1b18a9ced5","disk_Used","2015-07-25 11:53:39","3.66","viktor-laptop","","30f9eda56de6","G:","3",""
"55b308436f829d1b18a9ced6","disk_io_stat_read","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","_Total"
"55b308436f829d1b18a9ced7","disk_io_stat_read","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b308436f829d1b18a9ced8","disk_io_stat_read","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b308436f829d1b18a9ced9","disk_io_stat_read","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b308436f829d1b18a9ceda","disk_io_stat_read","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","G:"
"55b308436f829d1b18a9cedb","disk_io_stat_read","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b308436f829d1b18a9cedc","disk_io_stat_read","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b308436f829d1b18a9cedd","disk_io_stat_write","2015-07-25 11:53:39","31.927734375","viktor-laptop","","30f9eda56de6","","","_Total"
"55b308436f829d1b18a9cede","disk_io_stat_write","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b308436f829d1b18a9cedf","disk_io_stat_write","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b308436f829d1b18a9cee0","disk_io_stat_write","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b308436f829d1b18a9cee1","disk_io_stat_write","2015-07-25 11:53:39","31.927734375","viktor-laptop","","30f9eda56de6","","","G:"
"55b308436f829d1b18a9cee2","disk_io_stat_write","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b308436f829d1b18a9cee3","disk_io_stat_write","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b308436f829d1b18a9cee4","net_bytes_in","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308436f829d1b18a9cee5","net_bytes_in","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308436f829d1b18a9cee6","net_bytes_in","2015-07-25 11:53:39","0.617017231009","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308436f829d1b18a9cee7","net_bytes_in","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308436f829d1b18a9cee8","net_bytes_in","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308436f829d1b18a9cee9","net_bytes_out","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308436f829d1b18a9ceea","net_bytes_out","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308436f829d1b18a9ceeb","net_bytes_out","2015-07-25 11:53:39","2.07259200446","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308436f829d1b18a9ceec","net_bytes_out","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308436f829d1b18a9ceed","net_bytes_out","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308436f829d1b18a9ceee","net_bytes_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308436f829d1b18a9ceef","net_bytes_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308436f829d1b18a9cef0","net_bytes_in_cur","2015-07-25 11:53:39","1407477.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308436f829d1b18a9cef1","net_bytes_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308436f829d1b18a9cef2","net_bytes_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308436f829d1b18a9cef3","net_bytes_out_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308436f829d1b18a9cef4","net_bytes_out_cur","2015-07-25 11:53:39","312.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308436f829d1b18a9cef5","net_bytes_out_cur","2015-07-25 11:53:39","512841.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308436f829d1b18a9cef6","net_bytes_out_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308436f829d1b18a9cef7","net_bytes_out_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308436f829d1b18a9cef8","net_pkts_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308436f829d1b18a9cef9","net_pkts_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308436f829d1b18a9cefa","net_pkts_in_cur","2015-07-25 11:53:39","2440.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308436f829d1b18a9cefb","net_pkts_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308436f829d1b18a9cefc","net_pkts_in_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308436f829d1b18a9cefd","net_pkts_out_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308436f829d1b18a9cefe","net_pkts_out_cur","2015-07-25 11:53:39","312.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308436f829d1b18a9ceff","net_pkts_out_cur","2015-07-25 11:53:39","4690.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308436f829d1b18a9cf00","net_pkts_out_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308436f829d1b18a9cf01","net_pkts_out_cur","2015-07-25 11:53:39","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308456f829d1b18a9cf02","mem_SwapUsage","2015-07-25 11:53:41","0.0","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308456f829d1b18a9cf03","mem_SwapFree","2015-07-25 11:53:41","1344.0","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308456f829d1b18a9cf04","cpu_LoadPercentage","2015-07-25 11:53:41","5.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308456f829d1b18a9cf05","cpu_CurrentClockSpeed","2015-07-25 11:53:41","759.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308456f829d1b18a9cf06","mem_Free","2015-07-25 11:53:41","5593.1953125","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308456f829d1b18a9cf07","disk_FreeSpace","2015-07-25 11:53:41","56.42","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308456f829d1b18a9cf08","disk_FreeSpace","2015-07-25 11:53:41","84.24","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308456f829d1b18a9cf09","disk_FreeSpace","2015-07-25 11:53:41","50.05","viktor-laptop","","30f9eda56de6","F:","2",""
"55b308456f829d1b18a9cf0a","disk_FreeSpace","2015-07-25 11:53:41","56.89","viktor-laptop","","30f9eda56de6","G:","3",""
"55b308456f829d1b18a9cf0b","disk_Used","2015-07-25 11:53:41","85.82","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308456f829d1b18a9cf0c","disk_Used","2015-07-25 11:53:41","15.76","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308456f829d1b18a9cf0d","disk_Used","2015-07-25 11:53:41","89.95","viktor-laptop","","30f9eda56de6","F:","2",""
"55b308456f829d1b18a9cf0e","disk_Used","2015-07-25 11:53:41","3.66","viktor-laptop","","30f9eda56de6","G:","3",""
"55b308456f829d1b18a9cf0f","disk_io_stat_read","2015-07-25 11:53:41","0.0","viktor-laptop","","30f9eda56de6","","","_Total"
"55b308456f829d1b18a9cf10","disk_io_stat_read","2015-07-25 11:53:41","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b308456f829d1b18a9cf11","disk_io_stat_read","2015-07-25 11:53:41","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b308466f829d1b18a9cf12","disk_io_stat_read","2015-07-25 11:53:41","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b308466f829d1b18a9cf13","disk_io_stat_read","2015-07-25 11:53:41","0.0","viktor-laptop","","30f9eda56de6","","","G:"
"55b308466f829d1b18a9cf14","disk_io_stat_read","2015-07-25 11:53:41","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b308466f829d1b18a9cf15","disk_io_stat_read","2015-07-25 11:53:41","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b308466f829d1b18a9cf16","disk_io_stat_write","2015-07-25 11:53:42","31.8720703125","viktor-laptop","","30f9eda56de6","","","_Total"
"55b308466f829d1b18a9cf17","disk_io_stat_write","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b308466f829d1b18a9cf18","disk_io_stat_write","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b308466f829d1b18a9cf19","disk_io_stat_write","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b308466f829d1b18a9cf1a","disk_io_stat_write","2015-07-25 11:53:42","31.8720703125","viktor-laptop","","30f9eda56de6","","","G:"
"55b308466f829d1b18a9cf1b","disk_io_stat_write","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b308466f829d1b18a9cf1c","disk_io_stat_write","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b308466f829d1b18a9cf1d","net_bytes_in","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308466f829d1b18a9cf1e","net_bytes_in","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308466f829d1b18a9cf1f","net_bytes_in","2015-07-25 11:53:42","2.13414637201","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308466f829d1b18a9cf20","net_bytes_in","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308466f829d1b18a9cf21","net_bytes_in","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308466f829d1b18a9cf22","net_bytes_out","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308466f829d1b18a9cf23","net_bytes_out","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308466f829d1b18a9cf24","net_bytes_out","2015-07-25 11:53:42","3.01653381429","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308466f829d1b18a9cf25","net_bytes_out","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308466f829d1b18a9cf26","net_bytes_out","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308466f829d1b18a9cf27","net_bytes_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308466f829d1b18a9cf28","net_bytes_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308466f829d1b18a9cf29","net_bytes_in_cur","2015-07-25 11:53:42","1408205.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308466f829d1b18a9cf2a","net_bytes_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308466f829d1b18a9cf2b","net_bytes_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308466f829d1b18a9cf2c","net_bytes_out_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308466f829d1b18a9cf2d","net_bytes_out_cur","2015-07-25 11:53:42","312.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308466f829d1b18a9cf2e","net_bytes_out_cur","2015-07-25 11:53:42","513870.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308466f829d1b18a9cf2f","net_bytes_out_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308466f829d1b18a9cf30","net_bytes_out_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308466f829d1b18a9cf31","net_pkts_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308466f829d1b18a9cf32","net_pkts_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308466f829d1b18a9cf33","net_pkts_in_cur","2015-07-25 11:53:42","2444.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308466f829d1b18a9cf34","net_pkts_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308466f829d1b18a9cf35","net_pkts_in_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308466f829d1b18a9cf36","net_pkts_out_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308466f829d1b18a9cf37","net_pkts_out_cur","2015-07-25 11:53:42","312.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308466f829d1b18a9cf38","net_pkts_out_cur","2015-07-25 11:53:42","4702.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308466f829d1b18a9cf39","net_pkts_out_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308466f829d1b18a9cf3a","net_pkts_out_cur","2015-07-25 11:53:42","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308496f829d1b18a9cf3b","cpu_LoadPercentage","2015-07-25 11:53:45","10.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308496f829d1b18a9cf3c","cpu_CurrentClockSpeed","2015-07-25 11:53:45","900.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308496f829d1b18a9cf3d","mem_Free","2015-07-25 11:53:45","5605.09765625","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308496f829d1b18a9cf3e","disk_FreeSpace","2015-07-25 11:53:45","56.42","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308496f829d1b18a9cf3f","disk_FreeSpace","2015-07-25 11:53:45","84.24","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308496f829d1b18a9cf40","disk_FreeSpace","2015-07-25 11:53:45","50.05","viktor-laptop","","30f9eda56de6","F:","2",""
